342.372,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.5999,-1.4,-0.7,-1.0,-0.5999,1.4,0.2,1.0,-0.0258,0.0,-0.0439,-0.0254,0.0,-0.0504
343.472,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.6998,-1.3,-0.7,-0.9999,-0.6998,1.5,0.2,0.9999,-0.0174,0.0458,0.0206,0.0007,0.0509,-0.0009
344.572,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.6999,-1.4,-0.6001,-1.0,-0.6998,1.4,0.3,1.0001,0.0139,-0.0198,0.0073,-0.0021,0.0242,-0.0072
345.672,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.6999,-1.4001,-0.7001,-0.9003,-0.6999,1.4,0.2002,1.1,0.0042,-0.0082,-0.0272,-0.0023,0.0073,0.0278
346.922,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.6999,-1.4001,-0.5,-1.5001,-0.6998,1.4,0.0001,1.5,0.3986,0.4602,0.2098,0.4439,-0.3137,0.2149
347.972,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.5999,-1.4,-0.5,-1.5,-0.5999,1.4,-0.0,1.5,-0.011,0.0,-0.0425,-0.0107,-0.0,-0.047
349.072,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.6998,-1.3,-0.5,-1.4999,-0.6997,1.5,-0.0,1.4999,-0.0146,0.0334,0.0173,0.0029,0.0372,-0.0035
350.172,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.6999,-1.4,-0.4,-1.5,-0.6999,1.4,0.1,1.5,0.0134,-0.0275,0.005,0.0022,0.0304,-0.005
351.272,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.6999,-1.4,-0.5,-1.4,-0.6998,1.4,0.0,1.6001,0.0142,0.002,-0.025,-0.0158,0.0048,0.0236
352.422,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.6998,-1.4001,-0.5,-1.0,-0.6998,1.4,0.0,1.0,0.4466,0.4556,0.0755,0.4836,-0.336,0.0797
353.472,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.5999,-1.4,-0.5,-1.0,-0.5998,1.4,0.0,1.0,-0.0246,0.0,-0.0466,-0.0244,0.0,-0.0503
354.572,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.7,-1.3,-0.5,-1.0,-0.6998,1.5,-0.0,0.9999,-0.0147,0.0467,0.0176,0.0039,0.0502,-0.0047
355.672,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.6999,-1.4,-0.4001,-0.9999,-0.6998,1.4,0.1,1.0001,0.0109,-0.0224,0.0041,0.0018,0.0249,-0.004
356.772,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.7,-1.4001,-0.5001,-0.9001,-0.6999,1.4,0.0002,1.0999,0.0023,-0.0051,-0.0281,-0.0024,0.004,0.0285
358.122,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.6999,-0.9,-0.6999,-1.5001,-0.6998,0.9001,0.1998,1.5,0.2593,0.6398,0.321,0.415,-0.4352,0.2397
359.172,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.5999,-0.9001,-0.7,-1.5,-0.5998,0.9001,0.2,1.5,0.0008,-0.0,-0.0292,-0.0081,0.0,-0.0443
