931.329,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.6999,-0.9001,-0.7,-0.9,-0.6999,0.9,0.2,1.1,0.0049,0.0041,-0.0281,0.0018,0.0173,0.023
932.579,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.6999,-0.9001,-0.5,-1.5001,-0.6999,0.9001,0.0,1.5,0.3065,0.5998,0.3192,0.3951,-0.4834,0.273
933.629,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.5999,-0.9001,-0.5,-1.5001,-0.5998,0.9001,-0.0,1.5,0.0004,-0.0,-0.0339,-0.0047,0.0,-0.0425
934.729,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.6999,-0.8,-0.5,-1.5,-0.6999,1.0001,0.0,1.4999,-0.0231,0.0184,0.0275,0.0141,0.0305,-0.0168
935.829,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.6999,-0.9001,-0.4,-1.5,-0.6998,0.9001,0.1,1.5,0.0215,-0.0218,-0.0046,0.0112,0.0242,-0.0157
936.929,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.6999,-0.9001,-0.5,-1.4,-0.6998,0.9001,0.0,1.5999,0.0114,0.0153,-0.0216,-0.012,0.0178,0.0191
938.079,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.6999,-0.9001,-0.5,-1.0,-0.6999,0.9001,-0.0,0.9999,0.3454,0.6598,0.1958,0.4177,-0.5647,0.158
939.129,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.5999,-0.9001,-0.5,-1.0,-0.5999,0.9001,0.0,1.0,-0.0121,-0.0,-0.0371,-0.0163,0.0,-0.0441
940.229,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.7,-0.8001,-0.5,-1.0,-0.6999,1.0001,-0.0,0.9999,-0.0274,0.03,0.0326,0.019,0.0412,-0.0225
941.329,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.6999,-0.9001,-0.4,-1.0001,-0.6999,0.9001,0.1,1.0,0.0175,-0.0179,-0.0037,0.0092,0.0198,-0.0128
942.429,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.6999,-0.9001,-0.5,-0.9,-0.6998,0.9001,0.0,1.0999,0.002,0.0066,-0.028,0.0007,0.0147,0.0248
